Time,Amplitude
49.1035,-1.10E-01
49.104,-9.30E-02
49.1045,-7.65E-02
49.105,-6.05E-02
49.1055,-4.49E-02
49.106,-2.96E-02
49.1065,-1.45E-02
49.107,4.29E-04
49.1075,1.53E-02
49.108,3.01E-02
49.1085,4.48E-02
49.109,5.92E-02
49.1095,7.33E-02
49.11,8.68E-02
49.1105,9.93E-02
49.111,1.10E-01
49.1115,1.20E-01
49.112,1.28E-01
49.1125,1.33E-01
49.113,1.36E-01
49.1135,1.37E-01
49.114,1.36E-01
49.1145,1.33E-01
49.115,1.30E-01
49.1155,1.25E-01
49.116,1.20E-01
49.1165,1.14E-01
49.117,1.08E-01
49.1175,1.02E-01
49.118,9.59E-02
49.1185,9.01E-02
49.119,8.46E-02
49.1195,7.93E-02
49.12,7.43E-02
49.1205,6.96E-02
49.121,6.52E-02
49.1215,6.11E-02
49.122,5.73E-02
49.1225,5.38E-02
49.123,5.06E-02
49.1235,4.76E-02
49.124,4.49E-02
49.1245,4.24E-02
49.125,4.01E-02
49.1255,3.81E-02
49.126,3.62E-02
49.1265,3.46E-02
49.127,3.31E-02
49.1275,3.18E-02
49.128,3.07E-02
49.1285,2.97E-02
49.129,2.88E-02
49.1295,2.81E-02
49.13,2.75E-02
49.1305,2.70E-02
49.131,2.67E-02
49.1315,2.64E-02
49.132,2.63E-02
49.1325,2.62E-02
49.133,2.63E-02
49.1335,2.64E-02
49.134,2.66E-02
49.1345,2.69E-02
49.135,2.73E-02
49.1355,2.77E-02
49.136,2.82E-02
49.1365,2.88E-02
49.137,2.94E-02
49.1375,3.01E-02
49.138,3.09E-02
49.1385,3.17E-02
49.139,3.25E-02
49.1395,3.34E-02
49.14,3.44E-02
49.1405,3.53E-02
49.141,3.63E-02
49.1415,3.73E-02
49.142,3.83E-02
49.1425,3.93E-02
49.143,4.03E-02
49.1435,4.12E-02
49.144,4.20E-02
49.1445,4.28E-02
49.145,4.34E-02
49.1455,4.38E-02
49.146,4.41E-02
49.1465,4.40E-02
49.147,4.36E-02
49.1475,4.27E-02
49.148,4.13E-02
49.1485,3.92E-02
49.149,3.63E-02
49.1495,3.24E-02
49.15,2.75E-02
49.1505,2.12E-02
49.151,1.36E-02
49.1515,4.54E-03
49.152,-5.83E-03
49.1525,-1.72E-02
49.153,-2.88E-02
49.1535,-3.97E-02
49.154,-4.86E-02
49.1545,-5.40E-02
49.155,-5.47E-02
49.1555,-4.96E-02
49.156,-3.79E-02
49.1565,-1.90E-02
49.157,8.39E-03
49.1575,4.70E-02
49.158,1.02E-01
49.1585,1.87E-01
49.159,3.20E-01
49.1595,4.88E-01
49.16,5.58E-01
49.1605,4.93E-01
49.161,3.94E-01
49.1615,3.08E-01
49.162,2.40E-01
49.1625,1.87E-01
49.163,1.47E-01
49.1635,1.14E-01
49.164,8.85E-02
49.1645,6.73E-02
49.165,4.95E-02
49.1655,3.40E-02
49.166,2.03E-02
49.1665,7.73E-03
49.167,-4.32E-03
49.1675,-1.63E-02
49.168,-2.87E-02
49.1685,-4.21E-02
49.169,-5.69E-02
49.1695,-7.39E-02
49.17,-9.35E-02
49.1705,-1.16E-01
49.171,-1.42E-01
49.1715,-1.70E-01
49.172,-1.99E-01
49.1725,-2.25E-01
49.173,-2.46E-01
49.1735,-2.59E-01
49.174,-2.63E-01
49.1745,-2.60E-01
49.175,-2.50E-01
49.1755,-2.37E-01
49.176,-2.20E-01
49.1765,-2.02E-01
49.177,-1.83E-01
49.1775,-1.64E-01
49.178,-1.45E-01
49.1785,-1.27E-01
49.179,-1.10E-01
49.1795,-9.26E-02
49.18,-7.61E-02
49.1805,-6.02E-02
49.181,-4.47E-02
49.1815,-2.94E-02
49.182,-1.44E-02
49.1825,4.77E-04
49.183,1.53E-02
49.1835,3.00E-02
49.184,4.46E-02
49.1845,5.90E-02
49.185,7.30E-02
49.1855,8.64E-02
49.186,9.89E-02
49.1865,1.10E-01
49.187,1.20E-01
49.1875,1.27E-01
49.188,1.32E-01
49.1885,1.36E-01
49.189,1.37E-01
49.1895,1.36E-01
49.19,1.33E-01
49.1905,1.29E-01
49.191,1.25E-01
49.1915,1.19E-01
49.192,1.14E-01
49.1925,1.08E-01
49.193,1.02E-01
49.1935,9.57E-02
49.194,9.00E-02
49.1945,8.45E-02
49.195,7.92E-02
49.1955,7.42E-02
49.196,6.96E-02
49.1965,6.52E-02
49.197,6.11E-02
49.1975,5.73E-02
49.198,5.38E-02
49.1985,5.06E-02
49.199,4.77E-02
49.1995,4.50E-02
49.2,4.25E-02
49.2005,4.03E-02
49.201,3.82E-02
49.2015,3.64E-02
49.202,3.48E-02
49.2025,3.33E-02
49.203,3.20E-02
49.2035,3.09E-02
49.204,3.00E-02
49.2045,2.91E-02
49.205,2.84E-02
49.2055,2.79E-02
49.206,2.74E-02
49.2065,2.71E-02
49.207,2.69E-02
49.2075,2.67E-02
49.208,2.67E-02
49.2085,2.68E-02
49.209,2.69E-02
49.2095,2.72E-02
49.21,2.75E-02
49.2105,2.79E-02
49.211,2.83E-02
49.2115,2.89E-02
49.212,2.95E-02
49.2125,3.01E-02
49.213,3.09E-02
49.2135,3.16E-02
49.214,3.25E-02
49.2145,3.33E-02
49.215,3.42E-02
49.2155,3.52E-02
49.216,3.61E-02
49.2165,3.71E-02
49.217,3.81E-02
49.2175,3.90E-02
49.218,4.00E-02
49.2185,4.09E-02
49.219,4.17E-02
49.2195,4.24E-02
49.22,4.30E-02
49.2205,4.34E-02
49.221,4.36E-02
49.2215,4.35E-02
49.222,4.30E-02
49.2225,4.20E-02
49.223,4.05E-02
49.2235,3.83E-02
49.224,3.53E-02
49.2245,3.13E-02
49.225,2.62E-02
49.2255,1.98E-02
49.226,1.20E-02
49.2265,2.78E-03
49.227,-7.67E-03
49.2275,-1.90E-02
49.228,-3.05E-02
49.2285,-4.10E-02
49.229,-4.93E-02
49.2295,-5.40E-02
49.23,-5.38E-02
49.2305,-4.77E-02
49.231,-3.50E-02
49.2315,-1.49E-02
49.232,1.39E-02
49.2325,5.45E-02
49.233,1.13E-01
49.2335,2.03E-01
49.234,3.44E-01
49.2345,5.08E-01
49.235,5.53E-01
49.2355,4.78E-01
49.236,3.80E-01
49.2365,2.97E-01
49.237,2.31E-01
49.2375,1.81E-01
49.238,1.41E-01
49.2385,1.10E-01
49.239,8.51E-02
49.2395,6.45E-02
49.24,4.70E-02
49.2405,3.19E-02
49.241,1.83E-02
49.2415,5.78E-03
49.242,-6.31E-03
49.2425,-1.84E-02
49.243,-3.11E-02
49.2435,-4.49E-02
49.244,-6.03E-02
49.2445,-7.80E-02
49.245,-9.85E-02
49.2455,-1.22E-01
49.246,-1.49E-01
49.2465,-1.78E-01
49.247,-2.07E-01
49.2475,-2.32E-01
49.248,-2.51E-01
49.2485,-2.62E-01
49.249,-2.64E-01
49.2495,-2.59E-01
49.25,-2.48E-01
49.2505,-2.33E-01
49.251,-2.16E-01
49.2515,-1.97E-01
49.252,-1.78E-01
49.2525,-1.59E-01
49.253,-1.41E-01
49.2535,-1.22E-01
49.254,-1.05E-01
49.2545,-8.81E-02
49.255,-7.18E-02
49.2555,-5.59E-02
49.256,-4.04E-02
49.2565,-2.52E-02
49.257,-1.02E-02
49.2575,4.77E-03
49.258,1.96E-02
49.2585,3.44E-02
49.259,4.90E-02
49.2595,6.34E-02
49.26,7.73E-02
49.2605,9.06E-02
49.261,1.03E-01
49.2615,1.13E-01
49.262,1.22E-01
49.2625,1.29E-01
49.263,1.34E-01
49.2635,1.36E-01
49.264,1.37E-01
49.2645,1.35E-01
49.265,1.32E-01
49.2655,1.28E-01
49.266,1.23E-01
49.2665,1.18E-01
49.267,1.12E-01
49.2675,1.06E-01
49.268,1.00E-01
49.2685,9.42E-02
49.269,8.85E-02
49.2695,8.30E-02
49.27,7.78E-02
49.2705,7.29E-02
49.271,6.83E-02
49.2715,6.40E-02
49.272,6.00E-02
49.2725,5.63E-02
49.273,5.28E-02
49.2735,4.97E-02
49.274,4.68E-02
49.2745,4.41E-02
49.275,4.17E-02
49.2755,3.95E-02
49.276,3.75E-02
49.2765,3.57E-02
49.277,3.41E-02
49.2775,3.27E-02
49.278,3.15E-02
49.2785,3.04E-02
49.279,2.94E-02
49.2795,2.86E-02
49.28,2.79E-02
49.2805,2.74E-02
49.281,2.69E-02
49.2815,2.66E-02
49.282,2.64E-02
49.2825,2.63E-02
49.283,2.62E-02
49.2835,2.63E-02
49.284,2.65E-02
49.2845,2.67E-02
49.285,2.70E-02
49.2855,2.74E-02
49.286,2.78E-02
49.2865,2.84E-02
49.287,2.90E-02
49.2875,2.96E-02
49.288,3.03E-02
49.2885,3.11E-02
49.289,3.19E-02
49.2895,3.28E-02
49.29,3.37E-02
49.2905,3.46E-02
49.291,3.56E-02
49.2915,3.66E-02
49.292,3.76E-02
49.2925,3.86E-02
49.293,3.96E-02
49.2935,4.05E-02
49.294,4.14E-02
49.2945,4.23E-02
49.295,4.30E-02
49.2955,4.35E-02
49.296,4.39E-02
49.2965,4.41E-02
49.297,4.39E-02
49.2975,4.34E-02
49.298,4.23E-02
49.2985,4.07E-02
49.299,3.84E-02
49.2995,3.53E-02
49.3,3.11E-02
49.3005,2.58E-02
49.301,1.91E-02
49.3015,1.11E-02
49.302,1.62E-03
49.3025,-9.08E-03
49.303,-2.06E-02
49.3035,-3.21E-02
49.304,-4.26E-02
49.3045,-5.06E-02
49.305,-5.47E-02
49.3055,-5.38E-02
49.306,-4.69E-02
49.3065,-3.32E-02
49.307,-1.20E-02
49.3075,1.84E-02
49.308,6.11E-02
49.3085,1.23E-01
49.309,2.20E-01
49.3095,3.69E-01
49.31,5.26E-01
49.3105,5.48E-01
49.311,4.64E-01
49.3115,3.67E-01
49.312,2.86E-01
49.3125,2.23E-01
49.313,1.74E-01
49.3135,1.36E-01
49.314,1.06E-01
49.3145,8.19E-02
49.315,6.18E-02
49.3155,4.47E-02
49.316,2.99E-02
49.3165,1.66E-02
49.317,4.16E-03
49.3175,-7.82E-03
49.318,-1.99E-02
49.3185,-3.25E-02
49.319,-4.63E-02
49.3195,-6.17E-02
49.32,-7.94E-02
49.3205,-9.99E-02
49.321,-1.23E-01
49.3215,-1.50E-01
49.322,-1.79E-01
49.3225,-2.07E-01
49.323,-2.32E-01
49.3235,-2.50E-01
49.324,-2.61E-01
49.3245,-2.63E-01
49.325,-2.58E-01
49.3255,-2.47E-01
49.326,-2.32E-01
49.3265,-2.15E-01
49.327,-1.96E-01
49.3275,-1.77E-01
49.328,-1.58E-01
49.3285,-1.40E-01
49.329,-1.22E-01
49.3295,-1.04E-01
49.33,-8.77E-02
49.3305,-7.14E-02
49.331,-5.56E-02
49.3315,-4.02E-02
49.332,-2.50E-02
49.3325,-1.00E-02
49.333,4.83E-03
49.3335,1.96E-02
49.334,3.43E-02
49.3345,4.89E-02
49.335,6.32E-02
49.3355,7.70E-02
49.336,9.02E-02
49.3365,1.02E-01
49.337,1.13E-01
49.3375,1.22E-01
49.338,1.29E-01
49.3385,1.34E-01
49.339,1.36E-01
49.3395,1.36E-01
49.34,1.35E-01
49.3405,1.32E-01
49.341,1.28E-01
49.3415,1.23E-01
49.342,1.18E-01
49.3425,1.12E-01
49.343,1.06E-01
49.3435,9.99E-02
49.344,9.40E-02
49.3445,8.83E-02
49.345,8.29E-02
49.3455,7.77E-02
49.346,7.28E-02
49.3465,6.83E-02
49.347,6.40E-02
49.3475,6.00E-02
49.348,5.63E-02
49.3485,5.29E-02
49.349,4.97E-02
49.3495,4.69E-02
49.35,4.42E-02
49.3505,4.18E-02
49.351,3.96E-02
49.3515,3.77E-02
49.352,3.59E-02
49.3525,3.43E-02
49.353,3.29E-02
49.3535,3.17E-02
49.354,3.06E-02
49.3545,2.97E-02
49.355,2.89E-02
49.3555,2.83E-02
49.356,2.77E-02
49.3565,2.73E-02
49.357,2.70E-02
49.3575,2.68E-02
49.358,2.67E-02
49.3585,2.67E-02
49.359,2.68E-02
49.3595,2.70E-02
49.36,2.72E-02
49.3605,2.76E-02
49.361,2.80E-02
49.3615,2.85E-02
49.362,2.90E-02
49.3625,2.97E-02
49.363,3.03E-02
49.3635,3.11E-02
49.364,3.19E-02
49.3645,3.27E-02
49.365,3.36E-02
49.3655,3.45E-02
49.366,3.54E-02
49.3665,3.64E-02
49.367,3.74E-02
49.3675,3.84E-02
49.368,3.93E-02
49.3685,4.03E-02
49.369,4.11E-02
49.3695,4.19E-02
49.37,4.26E-02
49.3705,4.31E-02
49.371,4.35E-02
49.3715,4.36E-02
49.372,4.34E-02
49.3725,4.27E-02
49.373,4.16E-02
49.3735,4.00E-02
49.374,3.75E-02
49.3745,3.42E-02
49.375,2.99E-02
49.3755,2.44E-02
49.376,1.76E-02
49.3765,9.43E-03
49.377,-1.54E-04
49.3775,-1.09E-02
49.378,-2.24E-02
49.3785,-3.37E-02
49.379,-4.37E-02
49.3795,-5.11E-02
49.38,-5.45E-02
49.3805,-5.26E-02
49.381,-4.47E-02
49.3815,-2.99E-02
49.382,-7.51E-03
49.3825,2.43E-02
49.383,6.93E-02
49.3835,1.35E-01
49.384,2.38E-01
49.3845,3.94E-01
49.385,5.38E-01
49.3855,5.38E-01
49.386,4.49E-01
49.3865,3.54E-01
49.387,2.76E-01
49.3875,2.15E-01
49.388,1.68E-01
49.3885,1.32E-01
49.389,1.02E-01
49.3895,7.87E-02
49.39,5.91E-02
49.3905,4.24E-02
49.391,2.78E-02
49.3915,1.46E-02
49.392,2.22E-03
49.3925,-9.82E-03
49.393,-2.21E-02
49.3935,-3.50E-02
49.394,-4.92E-02
49.3945,-6.52E-02
49.395,-8.37E-02
49.3955,-1.05E-01
49.396,-1.30E-01
49.3965,-1.57E-01
49.397,-1.86E-01
49.3975,-2.14E-01
49.398,-2.38E-01
49.3985,-2.55E-01
49.399,-2.63E-01
49.3995,-2.63E-01
49.4,-2.56E-01
49.4005,-2.44E-01
49.401,-2.28E-01
49.4015,-2.11E-01
49.402,-1.92E-01
49.4025,-1.73E-01
49.403,-1.54E-01
49.4035,-1.35E-01
49.404,-1.17E-01
49.4045,-1.00E-01
49.405,-8.33E-02
49.4055,-6.71E-02
49.406,-5.14E-02
49.4065,-3.60E-02
49.407,-2.08E-02
49.4075,-5.79E-03
49.408,9.11E-03
49.4085,2.39E-02
49.409,3.87E-02
49.4095,5.32E-02
49.41,6.75E-02
49.4105,8.13E-02
49.411,9.42E-02
49.4115,1.06E-01
49.412,1.16E-01
49.4125,1.25E-01
49.413,1.31E-01
49.4135,1.35E-01
49.414,1.37E-01
49.4145,1.37E-01
49.415,1.35E-01
49.4155,1.31E-01
49.416,1.27E-01
49.4165,1.22E-01
49.417,1.16E-01
49.4175,1.10E-01
49.418,1.04E-01
49.4185,9.83E-02
49.419,9.25E-02
49.4195,8.68E-02
49.42,8.15E-02
49.4205,7.64E-02
49.421,7.15E-02
49.4215,6.70E-02
49.422,6.28E-02
49.4225,5.89E-02
49.423,5.52E-02
49.4235,5.19E-02
49.424,4.88E-02
49.4245,4.60E-02
49.425,4.34E-02
49.4255,4.10E-02
49.426,3.89E-02
49.4265,3.70E-02
49.427,3.53E-02
49.4275,3.37E-02
49.428,3.23E-02
49.4285,3.11E-02
49.429,3.01E-02
49.4295,2.92E-02
49.43,2.84E-02
49.4305,2.77E-02
49.431,2.72E-02
49.4315,2.68E-02
49.432,2.65E-02
49.4325,2.63E-02
49.433,2.62E-02
49.4335,2.62E-02
49.434,2.63E-02
49.4345,2.65E-02
49.435,2.68E-02
49.4355,2.71E-02
49.436,2.75E-02
49.4365,2.80E-02
49.437,2.85E-02
49.4375,2.92E-02
49.438,2.98E-02
49.4385,3.06E-02
49.439,3.13E-02
49.4395,3.22E-02
49.44,3.31E-02
49.4405,3.40E-02
49.441,3.49E-02
49.4415,3.59E-02
49.442,3.69E-02
49.4425,3.79E-02
49.443,3.89E-02
49.4435,3.99E-02
49.444,4.08E-02
49.4445,4.17E-02
49.445,4.25E-02
49.4455,4.32E-02
49.446,4.37E-02
49.4465,4.40E-02
49.447,4.41E-02
49.4475,4.38E-02
49.448,4.31E-02
49.4485,4.19E-02
49.449,4.01E-02
49.4495,3.76E-02
49.45,3.42E-02
49.4505,2.97E-02
49.451,2.40E-02
49.4515,1.69E-02
49.452,8.45E-03
49.4525,-1.40E-03
49.453,-1.24E-02
49.4535,-2.40E-02
49.454,-3.54E-02
49.4545,-4.53E-02
49.455,-5.23E-02
49.4555,-5.50E-02
49.456,-5.24E-02
49.4565,-4.36E-02
49.457,-2.78E-02
49.4575,-4.10E-03
49.458,2.94E-02
49.4585,7.69E-02
49.459,1.47E-01
49.4595,2.58E-01
49.46,4.21E-01
49.4605,5.50E-01
49.461,5.29E-01
49.4615,4.35E-01
49.462,3.42E-01
49.4625,2.66E-01
49.463,2.07E-01
49.4635,1.62E-01
49.464,1.27E-01
49.4645,9.86E-02
49.465,7.56E-02
49.4655,5.65E-02
49.466,4.02E-02
49.4665,2.58E-02
49.467,1.28E-02
49.4675,6.25E-04
49.468,-1.13E-02
49.4685,-2.35E-02
49.469,-3.64E-02
49.4695,-5.06E-02
49.47,-6.66E-02
49.4705,-8.51E-02
49.471,-1.06E-01
49.4715,-1.31E-01
49.472,-1.58E-01
49.4725,-1.87E-01
49.473,-2.15E-01
49.4735,-2.38E-01
49.474,-2.54E-01
49.4745,-2.62E-01
49.475,-2.62E-01
49.4755,-2.55E-01
49.476,-2.43E-01
49.4765,-2.27E-01
49.477,-2.09E-01
49.4775,-1.91E-01
49.478,-1.72E-01
49.4785,-1.53E-01
49.479,-1.35E-01
49.4795,-1.17E-01
49.48,-9.95E-02
49.4805,-8.29E-02
49.481,-6.67E-02
49.4815,-5.11E-02
49.482,-3.57E-02
49.4825,-2.06E-02
49.483,-5.66E-03
49.4835,9.17E-03
49.484,2.39E-02
49.4845,3.86E-02
49.485,5.31E-02
49.4855,6.73E-02
49.486,8.10E-02
49.4865,9.39E-02
49.487,1.06E-01
49.4875,1.16E-01
49.488,1.24E-01
49.4885,1.30E-01
49.489,1.35E-01
49.4895,1.36E-01
49.49,1.36E-01
49.4905,1.34E-01
49.491,1.31E-01
49.4915,1.27E-01
49.492,1.22E-01
49.4925,1.16E-01
49.493,1.10E-01
49.4935,1.04E-01
49.494,9.81E-02
49.4945,9.23E-02
49.495,8.67E-02
49.4955,8.13E-02
49.496,7.63E-02
49.4965,7.15E-02
49.497,6.70E-02
49.4975,6.28E-02
49.498,5.89E-02
49.4985,5.53E-02
49.499,5.19E-02
49.4995,4.89E-02
49.5,4.61E-02
49.5005,4.35E-02
49.501,4.12E-02
49.5015,3.90E-02
49.502,3.71E-02
49.5025,3.54E-02
49.503,3.39E-02
49.5035,3.26E-02
49.504,3.14E-02
49.5045,3.03E-02
49.505,2.95E-02
49.5055,2.87E-02
49.506,2.81E-02
49.5065,2.76E-02
49.507,2.72E-02
49.5075,2.69E-02
49.508,2.68E-02
49.5085,2.67E-02
49.509,2.67E-02
49.5095,2.68E-02
49.51,2.70E-02
49.5105,2.73E-02
49.511,2.77E-02
49.5115,2.81E-02
49.512,2.86E-02
49.5125,2.92E-02
49.513,2.98E-02
49.5135,3.05E-02
49.514,3.13E-02
49.5145,3.21E-02
49.515,3.30E-02
49.5155,3.38E-02
49.516,3.48E-02
49.5165,3.57E-02
49.517,3.67E-02
49.5175,3.77E-02
49.518,3.87E-02
49.5185,3.96E-02
49.519,4.05E-02
49.5195,4.14E-02
49.52,4.21E-02
49.5205,4.28E-02
49.521,4.33E-02
49.5215,4.35E-02
49.522,4.36E-02
49.5225,4.32E-02
49.523,4.25E-02
49.5235,4.12E-02
49.524,3.93E-02
49.5245,3.67E-02
49.525,3.31E-02
49.5255,2.85E-02
49.526,2.26E-02
49.5265,1.54E-02
49.527,6.77E-03
49.5275,-3.19E-03
49.528,-1.42E-02
49.5285,-2.57E-02
49.529,-3.68E-02
49.5295,-4.62E-02
49.53,-5.26E-02
49.5305,-5.45E-02
49.531,-5.10E-02
49.5315,-4.11E-02
49.532,-2.43E-02
49.5325,6.93E-04
49.533,3.59E-02
49.5335,8.59E-02
49.534,1.61E-01
49.5345,2.79E-01
49.535,4.45E-01
49.5355,5.54E-01
49.536,5.16E-01
49.5365,4.20E-01
49.537,3.29E-01
49.5375,2.56E-01
49.538,2.00E-01
49.5385,1.57E-01
49.539,1.22E-01
49.5395,9.50E-02
49.54,7.26E-02
49.5405,5.40E-02
49.541,3.80E-02
49.5415,2.38E-02
49.542,1.09E-02
49.5425,-1.30E-03
49.543,-1.34E-02
49.5435,-2.57E-02
49.544,-3.90E-02
49.5445,-5.36E-02
49.545,-7.03E-02
49.5455,-8.96E-02
49.546,-1.12E-01
49.5465,-1.38E-01
49.547,-1.66E-01
49.5475,-1.95E-01
49.548,-2.22E-01
49.5485,-2.44E-01
49.549,-2.58E-01
49.5495,-2.64E-01
49.55,-2.62E-01
49.5505,-2.53E-01
49.551,-2.40E-01
49.5515,-2.23E-01
49.552,-2.05E-01
49.5525,-1.86E-01
49.553,-1.67E-01
49.5535,-1.48E-01
49.554,-1.30E-01
49.5545,-1.12E-01
49.555,-9.51E-02
49.5555,-7.85E-02
49.556,-6.25E-02
49.5565,-4.68E-02
49.557,-3.15E-02
49.5575,-1.64E-02
49.558,-1.44E-03
49.5585,1.34E-02
49.559,2.82E-02
49.5595,4.29E-02
49.56,5.74E-02
49.5605,7.16E-02
49.561,8.52E-02
49.5615,9.78E-02
49.562,1.09E-01
49.5625,1.19E-01
49.563,1.27E-01
49.5635,1.32E-01
49.564,1.36E-01
49.5645,1.37E-01
49.565,1.36E-01
49.5655,1.34E-01
49.566,1.30E-01
49.5665,1.26E-01
49.567,1.20E-01
49.5675,1.14E-01
49.568,1.09E-01
49.5685,1.03E-01
49.569,9.66E-02
49.5695,9.08E-02
49.57,8.52E-02
49.5705,7.99E-02
49.571,7.49E-02
49.5715,7.02E-02
49.572,6.58E-02
49.5725,6.16E-02
49.573,5.78E-02
49.5735,5.42E-02
49.574,5.10E-02
49.5745,4.80E-02
49.575,4.52E-02
49.5755,4.27E-02
49.576,4.04E-02
49.5765,3.83E-02
49.577,3.65E-02
49.5775,3.48E-02
49.578,3.33E-02
49.5785,3.20E-02
49.579,3.08E-02
49.5795,2.98E-02
49.58,2.89E-02
49.5805,2.82E-02
49.581,2.76E-02
49.5815,2.71E-02
49.582,2.67E-02
49.5825,2.65E-02
49.583,2.63E-02
49.5835,2.62E-02
49.584,2.63E-02
49.5845,2.64E-02
49.585,2.66E-02
49.5855,2.69E-02
49.586,2.72E-02
49.5865,2.76E-02
49.587,2.81E-02
49.5875,2.87E-02
49.588,2.93E-02
49.5885,3.00E-02
49.589,3.08E-02
49.5895,3.16E-02
49.59,3.24E-02
49.5905,3.33E-02
49.591,3.42E-02
49.5915,3.52E-02
49.592,3.62E-02
49.5925,3.72E-02
49.593,3.82E-02
49.5935,3.92E-02
49.594,4.01E-02
49.5945,4.11E-02
49.595,4.19E-02
49.5955,4.27E-02
49.596,4.33E-02
49.5965,4.38E-02
49.597,4.40E-02
49.5975,4.40E-02
49.598,4.36E-02
49.5985,4.28E-02
49.599,4.15E-02
49.5995,3.95E-02
49.6,3.67E-02
49.6005,3.30E-02
49.601,2.81E-02
49.6015,2.21E-02
49.602,1.46E-02
49.6025,5.70E-03
49.603,-4.52E-03
49.6035,-1.58E-02
49.604,-2.74E-02
49.6045,-3.85E-02
49.605,-4.77E-02
49.6055,-5.36E-02
49.606,-5.49E-02
49.6065,-5.05E-02
49.607,-3.97E-02
49.6075,-2.17E-02
49.608,4.57E-03
49.6085,4.16E-02
49.609,9.46E-02
49.6095,1.75E-01
49.61,3.01E-01
49.6105,4.70E-01
49.611,5.58E-01
49.6115,5.04E-01
49.612,4.06E-01
49.6125,3.17E-01
49.613,2.47E-01
49.6135,1.93E-01
49.614,1.51E-01
49.6145,1.18E-01
49.615,9.14E-02
49.6155,6.97E-02
49.616,5.15E-02
49.6165,3.58E-02
49.617,2.19E-02
49.6175,9.20E-03
49.618,-2.89E-03
49.6185,-1.48E-02
49.619,-2.72E-02
49.6195,-4.04E-02
49.62,-5.51E-02
49.6205,-7.17E-02
49.621,-9.10E-02
49.6215,-1.13E-01
49.622,-1.39E-01
49.6225,-1.67E-01
49.623,-1.95E-01
49.6235,-2.22E-01
49.624,-2.44E-01
49.6245,-2.58E-01
49.625,-2.63E-01
49.6255,-2.61E-01
49.626,-2.52E-01
49.6265,-2.38E-01
49.627,-2.22E-01
49.6275,-2.04E-01
49.628,-1.85E-01
49.6285,-1.66E-01
49.629,-1.47E-01
49.6295,-1.29E-01
49.63,-1.12E-01
49.6305,-9.46E-02
49.631,-7.81E-02
49.6315,-6.21E-02
49.632,-4.65E-02
49.6325,-3.13E-02
49.633,-1.62E-02
49.6335,-1.30E-03
49.634,1.35E-02
49.6345,2.82E-02
49.635,4.29E-02
49.6355,5.73E-02
49.636,7.14E-02
49.6365,8.49E-02
49.637,9.75E-02
49.6375,1.09E-01
49.638,1.18E-01
49.6385,1.26E-01
49.639,1.32E-01
49.6395,1.35E-01
49.64,1.37E-01
49.6405,1.36E-01
49.641,1.34E-01
49.6415,1.30E-01
49.642,1.25E-01
49.6425,1.20E-01
49.643,1.14E-01
49.6435,1.08E-01
49.644,1.02E-01
49.6445,9.64E-02
49.645,9.07E-02
49.6455,8.51E-02
49.646,7.98E-02
49.6465,7.48E-02
49.647,7.01E-02
49.6475,6.57E-02
49.648,6.16E-02
49.6485,5.78E-02
49.649,5.42E-02
49.6495,5.10E-02
49.65,4.80E-02
49.6505,4.53E-02
49.651,4.28E-02
49.6515,4.05E-02
49.652,3.85E-02
49.6525,3.66E-02
49.653,3.50E-02
49.6535,3.35E-02
49.654,3.22E-02
49.6545,3.11E-02
49.655,3.01E-02
49.6555,2.92E-02
49.656,2.85E-02
49.6565,2.79E-02
49.657,2.75E-02
49.6575,2.71E-02
49.658,2.69E-02
49.6585,2.67E-02
49.659,2.67E-02
49.6595,2.68E-02
49.66,2.69E-02
49.6605,2.71E-02
49.661,2.74E-02
49.6615,2.78E-02
49.662,2.83E-02
49.6625,2.88E-02
49.663,2.94E-02
49.6635,3.00E-02
49.664,3.08E-02
49.6645,3.15E-02
49.665,3.23E-02
49.6655,3.32E-02
49.666,3.41E-02
49.6665,3.50E-02
49.667,3.60E-02
49.6675,3.70E-02
49.668,3.80E-02
49.6685,3.89E-02
49.669,3.99E-02
49.6695,4.08E-02
49.67,4.16E-02
49.6705,4.23E-02
49.671,4.29E-02
49.6715,4.34E-02
49.672,4.36E-02
49.6725,4.35E-02
49.673,4.31E-02
49.6735,4.22E-02
49.674,4.07E-02
49.6745,3.86E-02
49.675,3.57E-02
49.6755,3.19E-02
49.676,2.69E-02
49.6765,2.06E-02
49.677,1.30E-02
49.6775,4.00E-03
49.678,-6.31E-03
49.6785,-1.76E-02
49.679,-2.91E-02
49.6795,-3.98E-02
49.68,-4.85E-02
49.6805,-5.37E-02
49.681,-5.41E-02
49.6815,-4.88E-02
49.682,-3.70E-02
49.6825,-1.79E-02
49.683,9.76E-03
49.6835,4.86E-02
49.684,1.05E-01
49.6845,1.90E-01
49.685,3.24E-01
49.6855,4.91E-01
49.686,5.56E-01
49.6865,4.90E-01
49.687,3.92E-01
49.6875,3.06E-01
49.688,2.39E-01
49.6885,1.86E-01
49.689,1.46E-01
49.6895,1.14E-01
49.69,8.80E-02
49.6905,6.69E-02
49.691,4.91E-02
49.6915,3.37E-02
49.692,2.00E-02
49.6925,7.31E-03
49.693,-4.81E-03
49.6935,-1.69E-02
49.694,-2.95E-02
49.6945,-4.31E-02
49.695,-5.83E-02
49.6955,-7.56E-02
49.696,-9.58E-02
49.6965,-1.19E-01
49.697,-1.46E-01
